smile,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,ExactMolWt,FractionCSP3,HallKierAlpha,HeavyAtomCount,HeavyAtomMolWt,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,MaxAbsEStateIndex,MaxAbsPartialCharge,MaxEStateIndex,MaxPartialCharge,MinAbsEStateIndex,MinAbsPartialCharge,MinEStateIndex,MinPartialCharge,MolLogP,MolMR,MolWt,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRadicalElectrons,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumValenceElectrons,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,RingCount,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,NiO2,ethanol,toluene,IPA,THF,chlorobenzene,2-Methoxyethanol,CH2CL2,concentration(mg/ml),wash,E,Cs,FA,MA,Pb,Sn,I,Br,CL,C60,BCP,PC60BM,PCBM,PC61BM,PEAI,ALD-SnO2,PCE
OP(CCCCN1C2=CC=C(C)C=C2C3=CC(C)=CC=C31)(O)=O,1.988,848.157,16.613,13.49,14.384,10.849,7.888,9.686,6.288,8.065,4.257,5.156,3.16,3.796,7.596,4.565,0,6.162,6.421,12.966,32.933,0,0,54.813,9.787,331.134,0.333,-1.61,23,309.176,152678.807,16.255,6.121,3.5,135.455,10.98,0.34,10.98,0.325,0.039,0.325,-3.891,-0.34,4.369,95.063,331.352,2,4,0,0,0,2,1,3,2,2,5,0,5,0,0,0,122,14.354,0,0,0,0,7.596,4.565,0,0,0,23.26,50.955,34.513,0,3,14.352,29.402,0,4.567,0,33.234,6.162,47.525,0,0,0,0,0,7.596,20.516,11.11,13.847,23.969,36.398,0,21.806,0,62.46,0,0,0,0,0,0,0,0,13.247,40.559,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.5,0,-0.16,0.05,0.9025,0.0475,1,0,0.95,0.05,0,1,1,0,0,0,0,0,23.82
OP(CCCCN1C2=C(C=C(OCCOC)C=C2)C3=C1C=CC(OCCOC)=C3)(O)=O,1.923,975.938,22.269,17.951,18.845,14.925,10.268,12.065,7.287,9.064,5.001,5.9,3.556,4.192,7.596,4.565,0,6.162,45.814,33.305,0,14.22,36.398,4.567,28.734,451.176,0.455,-2.09,31,421.216,8557198.619,23.571,10.977,6.447,181.369,11.15,0.491,11.15,0.325,0.098,0.325,-3.972,-0.491,3.803,120.331,451.456,2,8,0,0,0,2,1,3,6,2,9,0,13,0,0,0,170,33.301,24.713,0,0,0,7.596,4.565,0,0,0,0,49.24,48.732,13.214,3,33.299,29.402,0,4.567,0,19.386,46.809,36.398,0,11.499,9.474,0,11.499,7.596,61.163,20.584,0,12.842,36.398,0,21.806,0,99.38,0,0,0,0,0,0,0,0,13.333,60.472,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0.5,1,0.09,0.05,0.9025,0.0475,1,0,0.95,0.05,0,0,1,0,0,1,0,0,24.71
OP(CCCCN1C2=C(C=C(OCCOC)C=C2)C3=C1C=CC(OCCOC)=C3)(O)=O,1.923,975.938,22.269,17.951,18.845,14.925,10.268,12.065,7.287,9.064,5.001,5.9,3.556,4.192,7.596,4.565,0,6.162,45.814,33.305,0,14.22,36.398,4.567,28.734,451.176,0.455,-2.09,31,421.216,8557198.619,23.571,10.977,6.447,181.369,11.15,0.491,11.15,0.325,0.098,0.325,-3.972,-0.491,3.803,120.331,451.456,2,8,0,0,0,2,1,3,6,2,9,0,13,0,0,0,170,33.301,24.713,0,0,0,7.596,4.565,0,0,0,0,49.24,48.732,13.214,3,33.299,29.402,0,4.567,0,19.386,46.809,36.398,0,11.499,9.474,0,11.499,7.596,61.163,20.584,0,12.842,36.398,0,21.806,0,99.38,0,0,0,0,0,0,0,0,13.333,60.472,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,1,1,0.09,0.05,0.9025,0.0475,1,0,0.95,0.05,0,0,1,0,0,1,0,0,25.52
OP(CCCCN1C2=C(C=C(OCCOC)C=C2)C3=C1C=CC(OCCOC)=C3)(O)=O,1.923,975.938,22.269,17.951,18.845,14.925,10.268,12.065,7.287,9.064,5.001,5.9,3.556,4.192,7.596,4.565,0,6.162,45.814,33.305,0,14.22,36.398,4.567,28.734,451.176,0.455,-2.09,31,421.216,8557198.619,23.571,10.977,6.447,181.369,11.15,0.491,11.15,0.325,0.098,0.325,-3.972,-0.491,3.803,120.331,451.456,2,8,0,0,0,2,1,3,6,2,9,0,13,0,0,0,170,33.301,24.713,0,0,0,7.596,4.565,0,0,0,0,49.24,48.732,13.214,3,33.299,29.402,0,4.567,0,19.386,46.809,36.398,0,11.499,9.474,0,11.499,7.596,61.163,20.584,0,12.842,36.398,0,21.806,0,99.38,0,0,0,0,0,0,0,0,13.333,60.472,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,2,1,0.09,0.05,0.9025,0.0475,1,0,0.95,0.05,0,0,1,0,0,1,0,0,23.79
OP(CCCCN1C2=CC=C(C=C2C3=CC(OC)=CC=C31)OC)(O)=O,2.013,882.185,18.027,14.306,15.201,11.925,8.113,9.911,6.013,7.79,4.36,5.259,3.145,3.78,7.596,4.565,0,6.162,19.386,33.305,0,14.22,36.398,4.567,19.261,363.124,0.333,-2.01,25,341.174,470249.053,17.802,7.081,3.815,145.682,11.018,0.497,11.018,0.325,0.078,0.325,-3.932,-0.497,3.77,98.693,363.35,2,6,0,0,0,2,1,3,4,2,7,0,7,0,0,0,134,23.828,11.499,0,0,0,7.596,4.565,0,0,0,0,49.24,34.513,14.22,3,23.826,29.402,0,4.567,0,19.386,20.382,36.398,0,11.499,9.474,0,11.499,7.596,34.735,11.11,0,12.842,36.398,0,21.806,0,80.92,0,0,0,0,0,0,0,0,13.202,47.604,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0.5,0.05,0.9025,0.0475,1,0,0.95,0.05,0,0,1,0,0,1,0,0,22.54
OP(CCCCN1C2=CC=C(C)C=C2C3=CC(C)=CC=C31)(O)=O,1.988,848.157,16.613,13.49,14.384,10.849,7.888,9.686,6.288,8.065,4.257,5.156,3.16,3.796,7.596,4.565,0,6.162,6.421,12.966,32.933,0,0,54.813,9.787,331.134,0.333,-1.61,23,309.176,152678.807,16.255,6.121,3.5,135.455,10.98,0.34,10.98,0.325,0.039,0.325,-3.891,-0.34,4.369,95.063,331.352,2,4,0,0,0,2,1,3,2,2,5,0,5,0,0,0,122,14.354,0,0,0,0,7.596,4.565,0,0,0,23.26,50.955,34.513,0,3,14.352,29.402,0,4.567,0,33.234,6.162,47.525,0,0,0,0,0,7.596,20.516,11.11,13.847,23.969,36.398,0,21.806,0,62.46,0,0,0,0,0,0,0,0,13.247,40.559,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.8,1,0.39,0.05,0.9025,0.0475,1,0,0.95,0.05,0,0,1,0,0,1,0,0,23.38
OP(CCCCN1C2=CC=C(C)C=C2C3=CC(C)=CC=C31)(O)=O,1.988,848.157,16.613,13.49,14.384,10.849,7.888,9.686,6.288,8.065,4.257,5.156,3.16,3.796,7.596,4.565,0,6.162,6.421,12.966,32.933,0,0,54.813,9.787,331.134,0.333,-1.61,23,309.176,152678.807,16.255,6.121,3.5,135.455,10.98,0.34,10.98,0.325,0.039,0.325,-3.891,-0.34,4.369,95.063,331.352,2,4,0,0,0,2,1,3,2,2,5,0,5,0,0,0,122,14.354,0,0,0,0,7.596,4.565,0,0,0,23.26,50.955,34.513,0,3,14.352,29.402,0,4.567,0,33.234,6.162,47.525,0,0,0,0,0,7.596,20.516,11.11,13.847,23.969,36.398,0,21.806,0,62.46,0,0,0,0,0,0,0,0,13.247,40.559,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.5,0,0.42,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,19.61
OP(CCCCN1C2=CC=C(C)C=C2C3=CC(C)=CC=C31)(O)=O,1.988,848.157,16.613,13.49,14.384,10.849,7.888,9.686,6.288,8.065,4.257,5.156,3.16,3.796,7.596,4.565,0,6.162,6.421,12.966,32.933,0,0,54.813,9.787,331.134,0.333,-1.61,23,309.176,152678.807,16.255,6.121,3.5,135.455,10.98,0.34,10.98,0.325,0.039,0.325,-3.891,-0.34,4.369,95.063,331.352,2,4,0,0,0,2,1,3,2,2,5,0,5,0,0,0,122,14.354,0,0,0,0,7.596,4.565,0,0,0,23.26,50.955,34.513,0,3,14.352,29.402,0,4.567,0,33.234,6.162,47.525,0,0,0,0,0,7.596,20.516,11.11,13.847,23.969,36.398,0,21.806,0,62.46,0,0,0,0,0,0,0,0,13.247,40.559,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.42,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,20.21
OP(CCCCN1C2=CC=C(C)C=C2C3=CC(C)=CC=C31)(O)=O,1.988,848.157,16.613,13.49,14.384,10.849,7.888,9.686,6.288,8.065,4.257,5.156,3.16,3.796,7.596,4.565,0,6.162,6.421,12.966,32.933,0,0,54.813,9.787,331.134,0.333,-1.61,23,309.176,152678.807,16.255,6.121,3.5,135.455,10.98,0.34,10.98,0.325,0.039,0.325,-3.891,-0.34,4.369,95.063,331.352,2,4,0,0,0,2,1,3,2,2,5,0,5,0,0,0,122,14.354,0,0,0,0,7.596,4.565,0,0,0,23.26,50.955,34.513,0,3,14.352,29.402,0,4.567,0,33.234,6.162,47.525,0,0,0,0,0,7.596,20.516,11.11,13.847,23.969,36.398,0,21.806,0,62.46,0,0,0,0,0,0,0,0,13.247,40.559,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0.42,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,19.51
O=C(O)C(C=C1)=CC=C1N2C3=C(C=C(N(C4=CC=C(C)C=C4)C5=CC=C(C)C=C5)C=C3)C6=C2C=CC(N(C7=CC=C(C)C=C7)C8=CC=C(C)C=C8)=C6,1.383,2305.947,35.932,29.708,29.708,25.228,17.523,17.523,13.603,13.603,9.79,9.79,6.978,6.978,5.969,9.901,0,5.563,0,61.618,22.254,12.133,12.133,175.522,0,677.304,0.085,-6.59,52,638.536,8.40180275424e+11,32.605,13.271,6.07,303.799,11.752,0.478,11.752,0.335,0.257,0.335,-0.942,-0.478,12.655,216.054,677.848,1,5,0,0,0,7,1,8,4,1,5,0,8,0,0,0,254,19.473,0,0,0,0,5.969,0,4.795,0,0,70.785,136.89,50.584,16.597,8,9.901,61.899,0,4.567,0,27.695,9.8,185.543,0,5.687,9.8,34.124,0,0,15.643,0,27.695,32.612,157.726,0,27.493,0,48.71,0,0,0,0,0,0,0,0,2.23,105.103,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,67.79,0,0.59,0.05,0.8075,0.1425,1,0,0.85,0.15,0,0,1,0,0,1,0,0,18.86
CC(C=C1)=CC=C1N(C2=CC=C(C)C=C2)C(C=C3)=CC4=C3N(C5=CC=C(C6=CC=C(C(O)=O)C=C6)C=C5)C7=C4C=C(N(C8=CC=C(C)C=C8)C9=CC=C(C)C=C9)C=C7,1.253,2666.561,39.915,33.018,33.018,28.195,19.594,19.594,15.181,15.181,11.008,11.008,7.834,7.834,5.969,9.901,0,5.563,0,72.744,22.254,12.133,12.133,199.787,0,753.336,0.075,-7.37,58,710.602,2.00884529763e+13,36.279,14.941,6.88,338.857,11.485,0.478,11.485,0.335,0.274,0.335,-0.929,-0.478,14.322,241.49,753.946,1,5,0,0,0,8,1,9,4,1,5,0,9,0,0,0,282,19.473,0,0,0,0,5.969,0,4.795,0,0,95.05,148.016,50.584,16.597,9,9.901,61.899,0,4.567,0,27.695,9.8,209.808,0,16.814,9.8,34.124,0,0,15.643,0,27.695,32.612,181.991,0,38.62,0,48.71,0,0,0,0,0,0,0,0,2.347,116.32,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,75.4,0,0.63,0.05,0.8075,0.1425,1,0,0.85,0.15,0,0,1,0,0,1,0,0,17.85
O=C(O)C(C=C1)=CC=C1C(C=C2)=CC=C2N3C4=C(C=C(C5=CC=CC=C5)C=C4)C6=C3C=CC(C7=CC=CC=C7)=C6,1.391,1889.97,27.053,21.659,21.659,19.653,13.289,13.289,9.961,9.961,7.57,7.57,5.53,5.53,5.969,9.901,0,5.563,0,27.848,33.026,12.133,24.265,113.762,0,515.189,0,-5.41,40,490.412,3236266236,23.688,9.718,4.144,231.763,11.24,0.478,11.24,0.335,0.287,0.335,-0.917,-0.478,9.483,164.048,515.612,1,3,0,0,0,6,1,7,2,1,3,0,5,0,0,0,190,9.674,0,0,0,0,5.969,0,4.795,0,0,97.062,81.912,16.46,16.597,7,9.901,27.775,0,4.567,0,0,0,151.156,0,39.068,0,0,0,0,15.643,0,0,10.358,145.593,0,60.874,0,42.23,0,0,0,0,0,0,0,0,2.325,82.342,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,51.56,0,0.03,0.05,0.8075,0.1425,1,0,0.85,0.15,0,0,1,0,0,1,0,0,17.55
OC(C(C=C1)=CC=C1N2C3=C(C=C(C4=C(OC)C=C(OC)C=C4)C=C3)C5=C2C=CC(C6=C(OC)C=C(OC)C=C6)=C5)=O,1.614,1842.863,29.38,23.673,23.673,20.448,13.322,13.322,9.784,9.784,7.577,7.577,5.464,5.464,5.969,9.901,0,5.563,11.499,61.246,0,40.572,48.531,40.965,18.947,559.199,0.114,-5.43,42,530.386,4781464308,26.775,10.858,4.546,242.62,11.51,0.497,11.51,0.335,0.238,0.335,-0.958,-0.497,7.85,164.82,559.618,1,7,0,0,0,5,1,6,6,1,7,0,8,0,0,0,210,28.621,22.998,0,0,0,5.969,0,4.795,0,0,12.133,83.923,39.719,45.036,6,28.849,27.775,0,4.567,0,0,28.439,102.625,0,50.939,18.947,0,22.998,0,44.082,0,0,10.358,97.062,0,49.747,0,79.15,0,0,0,0,0,0,0,0,2.153,91.847,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,55.96,0,0.58,0.05,0.8075,0.1425,1,0,0.85,0.15,0,0,1,0,0,1,0,0,20.18
COC(C=C1)=CC=C1N(C2=CC=C(OC)C=C2)C(C=C3)=CC=C3C4=CC=C(C5=CC=C(C(O)=O)C=C5)C6=NSN=C64,1.371,1767.897,28.346,22.314,23.131,20.05,12.832,13.562,9.283,9.811,6.956,7.484,4.825,5.398,5.969,9.901,0,5.563,0,73.577,0,38.485,60.664,37.912,9.474,559.157,0.061,-5.21,41,534.447,3798587315,26.035,11.112,5.082,240.741,11.267,0.497,11.267,0.335,0.247,0.335,-0.951,-0.497,8.211,163.033,559.647,1,7,0,0,0,5,1,6,7,1,8,0,8,0,0,0,202,19.48,22.532,0,0,0,5.969,0,4.795,8.747,0,36.398,83.923,28.189,31.511,6,19.375,45.793,0,8.747,0,0,19.12,114.758,0,33.753,14.374,17.062,11.499,11.728,34.043,0,0,10.358,109.195,0,33.287,0,84.78,0,1.164,0,0,0,0,0,0,9.192,81.143,0,0,0,0,1,2,0,0,1,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1.5,0,0.48,0.04,0.9216,0.0384,1,0,0.96,0.04,0,0,1,0,1,0,1,0,24.8
COC(C=C1)=CC=C1N(C2=CC=C(OC)C=C2)C(C=C3)=CC=C3C4=CC=C(C5=CC(F)=C(C(O)=O)C=C5)C6=NSN=C64,1.379,1841.548,29.217,22.615,23.431,20.461,12.937,13.668,9.4,9.929,7.024,7.552,4.888,5.462,11.787,14.291,0,5.563,22.16,51.416,12.133,20.286,84.929,13.647,9.474,577.147,0.061,-5.28,42,553.445,5392928539,26.918,11.304,5.015,244.906,14.45,0.497,14.45,0.338,0.374,0.338,-1.309,-0.497,8.35,162.991,577.637,1,7,0,0,0,5,1,6,7,1,9,0,8,0,0,0,208,19.48,28.35,0,0,0,5.969,0,9.185,8.747,0,30.332,83.923,28.189,31.511,6,23.765,45.793,0,8.747,0,0,19.12,114.509,0,33.753,14.374,21.453,11.499,11.728,34.043,0,5.817,10.358,103.128,0,33.287,0,84.78,0,1.075,0,0,0,0,0,0,23.478,74.614,0,0,0,0,1,2,0,0,1,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1.5,0,0.43,0.04,0.9216,0.0384,1,0,0.96,0.04,0,0,1,0,1,0,1,0,24
COC(C=C1)=CC=C1N(C2=CC=C(OC)C=C2)C(C=C3)=CC=C3C4=CC=C(C5=CC(C(O)=O)=CC(C(O)=O)=C5)C6=NSN=C64,1.401,1908.247,30.794,23.592,24.409,21.355,13.42,14.151,9.81,10.338,7.251,7.78,5.062,5.636,11.939,19.802,0,11.127,22.16,57.483,12.133,14.22,84.929,13.647,9.474,603.146,0.059,-5.74,44,578.456,12932291858,28.383,11.864,5.413,256.061,11.693,0.497,11.693,0.335,0.117,0.335,-1.211,-0.497,7.909,169.993,603.656,2,9,0,0,0,5,1,6,8,2,10,0,9,0,0,0,218,24.587,22.532,0,0,0,11.939,0,9.589,8.747,0,24.265,89.99,28.189,37.075,6,29.276,51.762,0,8.747,0,0,19.12,114.255,0,33.753,14.374,17.062,11.499,11.728,45.118,0,0,20.716,103.128,0,33.287,0,122.08,0,1.039,0,0,0,0,0,0,9.036,95.759,0,0,0,0,2,2,0,0,2,2,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1.5,0,0.37,0.04,0.9216,0.0384,1,0,0.96,0.04,0,0,1,0,1,0,1,0,23.1
O=C(O)C1=CNN=C1,2.928,179.928,5.983,3.957,3.957,3.805,2.026,2.026,1.292,1.292,0.745,0.745,0.368,0.368,5.969,4.795,0,5.563,0,0,12.394,0,0,10.197,5.107,112.027,0,-1.32,8,108.056,93.103,4.83,1.651,0.676,45.149,10.002,0.478,10.002,0.338,0.185,0.338,-0.959,-0.478,0.108,25.547,112.088,2,4,0,0,0,0,1,1,2,2,4,0,1,0,0,0,42,5.107,0,0,0,0,5.969,5.099,4.795,5.099,0,0,0,6.197,11.76,1,9.901,5.969,0,10.197,0,0,0,17.957,0,0,0,0,0,0,21.273,0,0,10.358,12.394,0,0,0,65.98,0,0,0,0,0,0,0,0,0,25.833,0,0,0,0,1,2,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.42,0.05,0.9,0.05,1,0,0.95,0.05,0,0,1,0,1,0,0,0,23.77
