smile,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,ExactMolWt,FractionCSP3,HallKierAlpha,HeavyAtomCount,HeavyAtomMolWt,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,MaxAbsEStateIndex,MaxAbsPartialCharge,MaxEStateIndex,MaxPartialCharge,MinAbsEStateIndex,MinAbsPartialCharge,MinEStateIndex,MinPartialCharge,MolLogP,MolMR,MolWt,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRadicalElectrons,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumValenceElectrons,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,RingCount,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,NiO2,ethanol,toluene,IPA,THF,chlorobenzene,2-Methoxyethanol,CH2CL2,concentration(mg/ml),wash,E,Cs,FA,MA,Pb,Sn,I,Br,CL,C60,BCP,PC60BM,PCBM,PC61BM,PEAI,ALD-SnO2,PCE
O=C(O)C1=CSC=C1,2.928,178.319,5.983,3.996,4.812,3.805,2.06,3.003,1.317,2.097,0.768,1.451,0.386,1.016,5.969,4.795,0,0,5.563,0,11.337,16.826,0,0,5.107,127.993,0,-0.83,8,124.12,93.103,5.309,1.961,0.869,50.392,10.069,0.478,10.069,0.336,0.37,0.336,-0.855,-0.478,1.446,31.278,128.152,1,2,0,0,0,0,1,1,2,1,3,0,1,0,0,0,42,5.107,0,0,0,0,5.969,0,4.795,11.337,0,0,11.446,5.38,5.563,1,9.901,17.306,0,0,0,0,0,22.39,0,0,0,0,0,11.337,11.076,0,0,10.358,16.826,0,0,0,37.3,0,1.387,0,0,0,0,0,0,0,22.78,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0.45,0.05,0.9,0.05,1,0,0.95,0.05,0,0,1,0,1,0,0,0,22.64
OC(C1=CC=CC=C1)=O,2.981,203.416,6.69,4.742,4.742,4.305,2.588,2.588,1.671,1.671,1.021,1.021,0.581,0.581,5.969,4.795,0,0,5.563,0,0,30.332,0,0,5.107,122.037,0,-1.31,9,116.075,129.225,5.82,2.307,1.288,52.752,10.201,0.478,10.201,0.335,0.331,0.335,-0.879,-0.478,1.385,33.401,122.123,1,2,0,0,0,1,0,1,1,1,2,0,1,0,0,0,46,5.107,0,0,0,0,5.969,0,4.795,0,0,18.199,12.133,0,5.563,1,9.901,5.969,0,0,0,0,0,35.895,0,0,0,0,0,0,11.076,0,0,10.358,30.332,0,0,0,37.3,0,0,0,0,0,0,0,0,0,26.333,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0.45,0.05,0.9,0.05,1,0,0.95,0.05,0,0,1,0,1,0,0,0,22.24
O=C(C(C=C1)=CC=C1C2=CC=C(N(C3=CC=C(OC)C=C3)C4=CC=C(OC)C=C4)C=C2)O,1.701,1135.121,22.501,17.857,17.857,15.584,10.109,10.109,7.161,7.161,5.252,5.252,3.518,3.518,5.969,4.795,0,5.563,0,39.688,0,26.352,72.796,17.033,14.58,425.163,0.074,-4.25,32,402.3,23407590.17,21,9.267,4.418,186.64,11.097,0.497,11.097,0.335,0.274,0.335,-0.929,-0.497,6.539,126.624,425.484,1,5,0,0,0,4,0,4,4,1,5,0,7,0,0,0,160,19.48,11.499,0,0,0,5.969,0,4.795,0,0,24.265,83.923,17.062,19.783,4,19.375,23.031,0,0,0,0,19.12,102.625,0,22.626,14.374,17.062,11.499,0,25.295,0,0,10.358,97.062,0,11.127,0,59,0,0,0,0,0,0,0,0,0,73,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.043,1,0.56,0.05,0.79,0.16,1,0,0.84,0.16,0,1,1,0,0,0,0,0,16.69
CC1=CC=CC(N(C2=CC=C(C3=CC=C(C(O)=O)C=C3)C=C2)C4=CC=C(C5=CC=C(N(C6=CC=C(C7=CC=C(C(O)=O)C=C7)C=C6)C8=CC=CC(C)=C8)C=C5)C=C4)=C1,1.07,2513.506,40.174,32.081,32.081,28.195,19.018,19.018,14.301,14.301,10.285,10.285,7.251,7.251,11.939,19.802,0,11.127,0,78.632,0,24.265,24.265,169.24,0,756.299,0.038,-7.7,58,716.582,1.46346066336e+13,37.235,16.184,7.989,337.722,11.353,0.478,11.353,0.335,0.266,0.335,-0.937,-0.478,13.64,235.509,756.902,2,6,0,0,0,8,0,8,4,2,6,0,11,0,0,0,282,20.013,0,0,0,0,11.939,0,9.589,0,0,97.062,155.417,34.124,11.127,8,19.802,46.063,0,0,0,13.847,9.8,216.378,0,33.381,9.8,34.124,0,0,22.152,0,13.847,31.843,194.124,0,33.381,0,81.08,0,0,0,0,0,0,0,0,0,128,0,0,0,0,2,0,0,0,2,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.076,1,0.52,0.05,0.79,0.16,1,0,0.84,0.16,0,1,1,0,0,0,0,0,19.52
O=C(C(C=C1)=CC=C1C(C=C2)=CC=C2N(C3=C(C=CC=C4)C4=CC=C3)C5=CC=C(C6=CC=C(N(C7=CC=C(C8=CC=C(C(O)=O)C=C8)C=C7)C9=CC=CC%10=C9C=CC=C%10)C=C6)C=C5)O,0.983,3054.316,43.572,34.545,34.545,31.373,21.018,21.018,15.62,15.62,11.781,11.781,8.483,8.483,11.939,19.802,0,11.127,0,89.05,0,24.265,24.265,191.791,0,828.299,0,-8.74,64,788.648,5.83725212951e+14,39.399,16.961,7.721,370.355,11.449,0.478,11.449,0.335,0.261,0.335,-0.941,-0.478,15.33,261.047,828.968,2,6,0,0,0,10,0,10,4,2,6,0,11,0,0,0,306,20.013,0,0,0,0,11.939,0,9.589,0,0,145.593,129.082,33.522,22.502,10,19.802,67.608,0,0,0,0,9.8,241.649,0,33.381,9.8,34.124,0,0,22.152,0,0,20.716,230.522,0,54.926,0,81.08,0,0,0,0,0,0,0,0,0,139.333,0,0,0,0,2,0,0,0,2,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.083,1,0.42,0.05,0.79,0.16,1,0,0.84,0.16,0,1,1,0,0,0,0,0,18.99
CC1=CC=CC(N(C2=CC=C(C3=CC=C(N(C4=CC=C(C5=CC=C(C6=CC=C(C7=CC=C(C(OC)=O)C=C7)S6)S5)C=C4)C8=CC=CC(C)=C8)C=C3)C=C2)C9=CC=C(C%10=CC=C(C%11=CC=C(C%12=CC=C(C(OC)=O)C=C%12)S%11)S%10)C=C9)=C1,0.758,3862.673,54.693,44.254,47.52,39.136,26.071,29.337,19.33,23.665,14.015,18.944,9.863,14.089,0,9.589,0,11.939,11.127,66.132,65.736,45.347,48.531,217.771,9.474,1112.281,0.057,-8.9,80,1061.048,2.48632766265e+18,51.835,22.824,10.946,481.88,11.963,0.465,11.963,0.337,0.332,0.337,-0.332,-0.465,20.731,337.521,1113.464,0,6,0,0,0,8,4,12,10,0,10,0,17,0,0,0,390,19.274,0,0,0,0,11.939,0,9.589,0,45.347,97.062,203.948,73.141,25.346,12,19.063,91.41,0,0,0,13.847,24.019,264.908,0,72.398,9.8,34.124,0,45.347,26.158,9.474,13.847,31.843,242.655,0,72.398,0,59.08,0,7.086,0,0,0,0,0,0,0,156.581,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,8,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0.45,1,0.48,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,13.19
CC1=CC=CC(N(C2=CC=C(C3=CC=C(N(C4=CC=C(C5=C(CCCCCC)C=C(C6=C(CCCCCC)C=C(C7=CC=C(C(OC)=O)C=C7)S6)S5)C=C4)C8=CC=CC(C)=C8)C=C3)C=C2)C9=CC=C(C%10=C(CCCCCC)C=C(C%11=C(CCCCCC)C=C(C%12=CC=C(C(OC)=O)C=C%12)S%11)S%10)C=C9)=C1,0.82,4442.341,72.316,62.087,65.353,50.931,37.981,41.247,27.777,31.986,19.943,25.208,14.176,19.311,0,9.589,0,11.939,11.127,82.061,200.478,0,69.613,245.466,9.474,1448.657,0.298,-8.9,104,1349.312,2.45474804244e+28,74.805,36.689,18.412,634.639,12.381,0.465,12.381,0.337,0.314,0.337,-0.314,-0.465,29.222,448.905,1450.112,0,6,0,0,0,8,4,12,10,0,10,0,37,0,0,0,534,19.274,0,0,0,0,11.939,0,9.589,0,45.347,201.807,253.303,73.141,25.346,12,19.063,91.41,0,0,0,169.959,24.019,262.897,0,72.398,9.8,34.124,0,45.347,26.158,35.157,13.847,184.525,218.389,0,72.398,0,59.08,0,7.665,0,0,0,0,0,0,0,192.668,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,8,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,1,0,0,0,0,0,0.58,1,0.43,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,11.11
O=C(O)C1=CC=C(N(C2=CC=C(C3=C(OC)C=C(OC)C=C3)C=C2)C4=CC=C(C5=C(OC)C=C(OC)C=C5)C=C4)C=C1,1.542,1580.363,29.639,23.828,23.828,20.448,13.238,13.238,9.414,9.414,7.063,7.063,4.854,4.854,5.969,9.901,0,5.563,11.499,50.815,0,40.572,97.062,4.9,18.947,561.215,0.114,-5.43,42,530.386,3428588510,28.111,12.392,5.714,244.654,11.502,0.497,11.502,0.335,0.225,0.335,-0.969,-0.497,8.223,165.164,561.634,1,7,0,0,0,5,0,5,6,1,7,0,10,0,0,0,212,28.954,22.998,0,0,0,5.969,0,4.795,0,0,24.265,83.923,40.322,34.003,5,28.849,23.031,0,0,0,0,33.339,114.758,0,45.252,23.847,17.062,22.998,0,39.515,0,0,10.358,109.195,0,22.254,0,77.46,0,0,0,0,0,0,0,0,0,94.667,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.00056,1,0.47,0.05,0.79,0.16,1,0,0.84,0.16,0,1,1,0,0,0,0,0,19.8
O=C(O)C1=CC=C(N(C2=CC=C(C3=C(OC)C=C(OC)C=C3)C=C2)C4=CC=C(C5=C(OC)C=C(OC)C=C5)C=C4)C=C1,1.542,1580.363,29.639,23.828,23.828,20.448,13.238,13.238,9.414,9.414,7.063,7.063,4.854,4.854,5.969,9.901,0,5.563,11.499,50.815,0,40.572,97.062,4.9,18.947,561.215,0.114,-5.43,42,530.386,3428588510,28.111,12.392,5.714,244.654,11.502,0.497,11.502,0.335,0.225,0.335,-0.969,-0.497,8.223,165.164,561.634,1,7,0,0,0,5,0,5,6,1,7,0,10,0,0,0,212,28.954,22.998,0,0,0,5.969,0,4.795,0,0,24.265,83.923,40.322,34.003,5,28.849,23.031,0,0,0,0,33.339,114.758,0,45.252,23.847,17.062,22.998,0,39.515,0,0,10.358,109.195,0,22.254,0,77.46,0,0,0,0,0,0,0,0,0,94.667,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.00056,1,0.47,0.05,0.79,0.16,1,0,0.84,0.16,0,1,1,0,0,0,0,0,19.2
O=C(O)C1=CC=C(N(C2=CC=C(C3=C(OC)C=C(OC)C=C3)C=C2)C4=CC=C(C5=C(OC)C=C(OC)C=C5)C=C4)C=C1,1.542,1580.363,29.639,23.828,23.828,20.448,13.238,13.238,9.414,9.414,7.063,7.063,4.854,4.854,5.969,9.901,0,5.563,11.499,50.815,0,40.572,97.062,4.9,18.947,561.215,0.114,-5.43,42,530.386,3428588510,28.111,12.392,5.714,244.654,11.502,0.497,11.502,0.335,0.225,0.335,-0.969,-0.497,8.223,165.164,561.634,1,7,0,0,0,5,0,5,6,1,7,0,10,0,0,0,212,28.954,22.998,0,0,0,5.969,0,4.795,0,0,24.265,83.923,40.322,34.003,5,28.849,23.031,0,0,0,0,33.339,114.758,0,45.252,23.847,17.062,22.998,0,39.515,0,0,10.358,109.195,0,22.254,0,77.46,0,0,0,0,0,0,0,0,0,94.667,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.00056,1,0.47,0.05,0.79,0.16,1,0,0.84,0.16,0,1,1,0,0,0,0,0,19.3
O=C(O)C1=CC=C(N(C2=CC=C(C3=C(OC)C=CC(OC)=C3)C=C2)C4=CC=C(C5=C(OC)C=CC(OC)=C5)C=C4)C=C1,1.564,1580.363,29.639,23.828,23.828,20.448,13.238,13.238,9.414,9.414,7.059,7.059,4.86,4.86,5.969,9.901,0,5.563,0,62.314,0,52.705,84.929,4.9,18.947,561.215,0.114,-5.43,42,530.386,3436589803,28.111,12.392,5.714,244.654,11.511,0.497,11.511,0.335,0.222,0.335,-0.971,-0.497,8.223,165.164,561.634,1,7,0,0,0,5,0,5,6,1,7,0,10,0,0,0,212,28.954,22.998,0,0,0,5.969,0,4.795,0,0,24.265,96.056,28.189,34.003,5,28.849,23.031,0,0,0,0,33.339,114.758,0,45.252,23.847,17.062,22.998,0,39.515,0,0,10.358,109.195,0,22.254,0,77.46,0,0,0,0,0,0,0,0,0,94.667,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.00056,1,0.38,0.05,0.79,0.16,1,0,0.84,0.16,0,1,1,0,0,0,0,0,19.6
O=C(O)C1=CC=C(N(C2=CC=C(C3=C(OC)C=CC(OC)=C3)C=C2)C4=CC=C(C5=C(OC)C=CC(OC)=C5)C=C4)C=C1,1.564,1580.363,29.639,23.828,23.828,20.448,13.238,13.238,9.414,9.414,7.059,7.059,4.86,4.86,5.969,9.901,0,5.563,0,62.314,0,52.705,84.929,4.9,18.947,561.215,0.114,-5.43,42,530.386,3436589803,28.111,12.392,5.714,244.654,11.511,0.497,11.511,0.335,0.222,0.335,-0.971,-0.497,8.223,165.164,561.634,1,7,0,0,0,5,0,5,6,1,7,0,10,0,0,0,212,28.954,22.998,0,0,0,5.969,0,4.795,0,0,24.265,96.056,28.189,34.003,5,28.849,23.031,0,0,0,0,33.339,114.758,0,45.252,23.847,17.062,22.998,0,39.515,0,0,10.358,109.195,0,22.254,0,77.46,0,0,0,0,0,0,0,0,0,94.667,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.00056,1,0.38,0.05,0.79,0.16,1,0,0.84,0.16,0,1,1,0,0,0,0,0,19.5
O=C(O)C1=CC=C(N(C2=CC=C(C3=C(OC)C=CC(OC)=C3)C=C2)C4=CC=C(C5=C(OC)C=CC(OC)=C5)C=C4)C=C1,1.564,1580.363,29.639,23.828,23.828,20.448,13.238,13.238,9.414,9.414,7.059,7.059,4.86,4.86,5.969,9.901,0,5.563,0,62.314,0,52.705,84.929,4.9,18.947,561.215,0.114,-5.43,42,530.386,3436589803,28.111,12.392,5.714,244.654,11.511,0.497,11.511,0.335,0.222,0.335,-0.971,-0.497,8.223,165.164,561.634,1,7,0,0,0,5,0,5,6,1,7,0,10,0,0,0,212,28.954,22.998,0,0,0,5.969,0,4.795,0,0,24.265,96.056,28.189,34.003,5,28.849,23.031,0,0,0,0,33.339,114.758,0,45.252,23.847,17.062,22.998,0,39.515,0,0,10.358,109.195,0,22.254,0,77.46,0,0,0,0,0,0,0,0,0,94.667,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.00056,1,0.38,0.05,0.79,0.16,1,0,0.84,0.16,0,1,1,0,0,0,0,0,18.9
O=C(O)C1=CC=C(N(C2=CC=C(C3=CC=C(OC)C(OC)=C3)C=C2)C4=CC=C(C5=CC=C(OC)C(OC)=C5)C=C4)C=C1,1.519,1580.363,29.639,23.828,23.828,20.448,13.238,13.238,9.421,9.421,7.057,7.057,4.838,4.838,5.969,9.901,0,5.563,22.998,39.316,0,40.572,97.062,4.9,18.947,561.215,0.114,-5.43,42,530.386,3444057030,28.111,12.392,5.714,244.654,11.491,0.493,11.491,0.335,0.228,0.335,-0.966,-0.493,8.223,165.164,561.634,1,7,0,0,0,5,0,5,6,1,7,0,10,0,0,0,212,28.954,0,22.998,0,0,5.969,0,4.795,0,0,36.398,95.05,17.062,34.003,5,28.849,23.031,0,0,0,0,33.339,114.758,0,45.252,23.847,17.062,22.998,0,39.515,0,0,10.358,109.195,0,22.254,0,77.46,0,0,0,0,0,0,0,0,0,94.667,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.00056,1,0.28,0.05,0.79,0.16,1,0,0.84,0.16,0,1,1,0,0,0,0,0,19.7
O=C(O)C1=CC=C(N(C2=CC=C(C3=CC=C(OC)C(OC)=C3)C=C2)C4=CC=C(C5=CC=C(OC)C(OC)=C5)C=C4)C=C1,1.519,1580.363,29.639,23.828,23.828,20.448,13.238,13.238,9.421,9.421,7.057,7.057,4.838,4.838,5.969,9.901,0,5.563,22.998,39.316,0,40.572,97.062,4.9,18.947,561.215,0.114,-5.43,42,530.386,3444057030,28.111,12.392,5.714,244.654,11.491,0.493,11.491,0.335,0.228,0.335,-0.966,-0.493,8.223,165.164,561.634,1,7,0,0,0,5,0,5,6,1,7,0,10,0,0,0,212,28.954,0,22.998,0,0,5.969,0,4.795,0,0,36.398,95.05,17.062,34.003,5,28.849,23.031,0,0,0,0,33.339,114.758,0,45.252,23.847,17.062,22.998,0,39.515,0,0,10.358,109.195,0,22.254,0,77.46,0,0,0,0,0,0,0,0,0,94.667,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.00056,1,0.28,0.05,0.79,0.16,1,0,0.84,0.16,0,1,1,0,0,0,0,0,19.1
O=C(O)C1=CC=C(N(C2=CC=C(C3=CC=C(OC)C(OC)=C3)C=C2)C4=CC=C(C5=CC=C(OC)C(OC)=C5)C=C4)C=C1,1.519,1580.363,29.639,23.828,23.828,20.448,13.238,13.238,9.421,9.421,7.057,7.057,4.838,4.838,5.969,9.901,0,5.563,22.998,39.316,0,40.572,97.062,4.9,18.947,561.215,0.114,-5.43,42,530.386,3444057030,28.111,12.392,5.714,244.654,11.491,0.493,11.491,0.335,0.228,0.335,-0.966,-0.493,8.223,165.164,561.634,1,7,0,0,0,5,0,5,6,1,7,0,10,0,0,0,212,28.954,0,22.998,0,0,5.969,0,4.795,0,0,36.398,95.05,17.062,34.003,5,28.849,23.031,0,0,0,0,33.339,114.758,0,45.252,23.847,17.062,22.998,0,39.515,0,0,10.358,109.195,0,22.254,0,77.46,0,0,0,0,0,0,0,0,0,94.667,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.00056,1,0.28,0.05,0.79,0.16,1,0,0.84,0.16,0,1,1,0,0,0,0,0,19.1
