smile,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,ExactMolWt,FractionCSP3,HallKierAlpha,HeavyAtomCount,HeavyAtomMolWt,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,MaxAbsEStateIndex,MaxAbsPartialCharge,MaxEStateIndex,MaxPartialCharge,MinAbsEStateIndex,MinAbsPartialCharge,MinEStateIndex,MinPartialCharge,MolLogP,MolMR,MolWt,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRadicalElectrons,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumValenceElectrons,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,RingCount,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,NiO2,ethanol,toluene,IPA,THF,chlorobenzene,2-Methoxyethanol,CH2CL2,concentration(mg/ml),wash,E,Cs,FA,MA,Pb,Sn,I,Br,CL,C60,BCP,PC60BM,PCBM,PC61BM,PEAI,ALD-SnO2,PCE
COC(C=C1)=CC=C1N(C2=CC=C(OC)C=C2)C3=CC=C(C4=CC=C(/C=C(C(O)=O)\C#N)C5=NSN=C54)C=C3,1.546,1656.505,27.355,21.029,21.846,19.016,11.811,12.542,8.417,8.946,6.195,6.724,4.232,4.813,5.969,9.901,0,5.573,16.597,51.416,6.076,26.355,78.863,13.647,14.736,534.136,0.067,-5.2,39,512.421,1022621890,25.45,11.045,5.141,228.481,11.313,0.497,11.313,0.346,0.362,0.346,-1.285,-0.497,6.837,151.864,534.597,1,8,0,0,0,4,1,5,8,1,9,0,8,0,0,0,192,19.48,34.175,0,0,0,5.969,0,4.795,14.009,0,24.265,72.303,28.189,25.948,5,19.375,51.869,5.262,8.747,0,0,19.12,96.066,0,28.695,14.374,17.062,11.499,11.728,34.043,4.795,11.331,5.563,90.502,0,28.236,0,108.57,0,1.039,0,0,0,0,0,0,8.816,82.479,1,0,0,0,0,2,0,0,1,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,1,0.19,0,0.1615,0.893,1,0,0.9848,0,0.0333,1,0,0,0,0,0,0,21.81
COC(C=C1)=CC=C1N(C2=CC=C(OC)C=C2)C3=CC=C(C4=CC=C(C5=CC=C(C(O)=O)C=C5)C6=NSN=C64)C=C3,1.371,1767.897,28.346,22.314,23.131,20.05,12.832,13.562,9.283,9.811,6.956,7.484,4.825,5.398,5.969,9.901,0,5.563,0,73.577,0,38.485,60.664,37.912,9.474,559.157,0.061,-5.21,41,534.447,3798587315,26.035,11.112,5.082,240.741,11.267,0.497,11.267,0.335,0.247,0.335,-0.951,-0.497,8.211,163.033,559.647,1,7,0,0,0,5,1,6,7,1,8,0,8,0,0,0,202,19.48,22.532,0,0,0,5.969,0,4.795,8.747,0,36.398,83.923,28.189,31.511,6,19.375,45.793,0,8.747,0,0,19.12,114.758,0,33.753,14.374,17.062,11.499,11.728,34.043,0,0,10.358,109.195,0,33.287,0,84.78,0,1.164,0,0,0,0,0,0,9.192,81.143,0,0,0,0,1,2,0,0,1,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,1,0.29,0,0.1615,0.893,1,0,0.9848,0,0.0333,1,0,0,0,0,0,0,20.58
COC(C=C1)=CC=C1N(C2=CC=C(OC)C=C2)C3=CC=C(C4=CC=C(/C=C(C(N5CC(O)=O)=O)\SC5=S)C6=NSN=C64)C=C3,1.336,1858.303,30.794,23.461,25.911,21.355,13.271,15.226,9.604,11.808,6.998,8.904,4.848,6.675,18.421,9.589,0,4.321,21.502,68.078,0,20.296,72.796,25.78,26.798,640.091,0.094,-4.78,44,616.576,12719520528,29.299,12.447,5.741,266.216,12.811,0.497,12.811,0.323,0.214,0.323,-1.125,-0.497,7.131,178.153,640.768,1,9,0,1,1,4,1,5,10,1,12,0,9,0,1,1,220,19.48,33.398,0,0,5.907,5.969,14.489,0,8.747,0,48.245,72.303,28.189,30.853,6,24.169,86.077,0,13.647,0,0,25.664,95.398,0,22.626,14.374,17.062,11.499,35.708,55.715,9.589,0,5.563,89.834,0,28.236,0,105.09,0,7.396,0,0,0,0,0,0,9.287,86.483,1,0,0,0,0,2,0,0,1,1,2,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,4,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,1,0.24,0,0.1615,0.893,1,0,0.9848,0,0.0333,1,0,0,0,0,0,0,19.65
OC(COC(C=C1)=CC=C1N(C2=CC=C(OC)C=C2)C3=CC4=C(C5=CC=C(N(C6=CC=C(OC)C=C6)C7=CC=C(OC)C=C7)C=C5C4(C8=CC(N(C9=CC=C(OC)C=C9)C%10=CC=C(OC)C=C%10)=CC=C8%11)C%12=C%11C=CC(N(C%13=CC=C(OC)C=C%13)C%14=CC=C(OC)C=C%14)=C%12)C=C3)=O,1.089,4332.029,66.029,54.021,54.021,47.029,31.267,31.267,23.074,23.074,18.013,18.013,13.481,13.481,17.991,9.901,0,0,11.499,147.253,0,61.901,109.195,165.192,37.895,1268.494,0.11,-12.29,96,1200.92,5.72807360057e+27,61.228,26.009,11.127,557.601,11.705,0.497,11.705,0.341,0.427,0.341,-1.073,-0.497,19.433,380.467,1269.464,1,14,2,0,2,12,0,12,13,1,14,0,22,0,0,0,476,62.601,45.996,6.607,0,0,5.969,0,4.795,0,0,24.265,287.162,68.249,55.184,14,47.796,74.218,0,0,0,5.415,75.975,289.174,0,68.25,57.495,68.249,45.996,0,67.451,10.21,0,22.254,266.92,0,22.254,0,124.1,0,0,0,0,0,0,0,0,0,202.083,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,0,10,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.13,1,0.61,0.05,0.85,0.15,1,0,0.85,0.15,0,1,1,0,0,0,0,0,18.15
OC(COC(C=C1)=CC=C1N(C2=CC=C(OC)C=C2)C3=CC4=C(C5=CC=C(N(C6=CC=C(OC)C=C6)C7=CC=C(OC)C=C7)C=C5C4(C8=CC(N(C9=CC=C(OC)C=C9)C%10=CC=C(OC)C=C%10)=CC=C8%11)C%12=C%11C=CC(N(C%13=CC=C(OC)C=C%13)C%14=CC=C(OC)C=C%14)=C%12)C=C3)=O,1.089,4332.029,66.029,54.021,54.021,47.029,31.267,31.267,23.074,23.074,18.013,18.013,13.481,13.481,17.991,9.901,0,0,11.499,147.253,0,61.901,109.195,165.192,37.895,1268.494,0.11,-12.29,96,1200.92,5.72807360057e+27,61.228,26.009,11.127,557.601,11.705,0.497,11.705,0.341,0.427,0.341,-1.073,-0.497,19.433,380.467,1269.464,1,14,2,0,2,12,0,12,13,1,14,0,22,0,0,0,476,62.601,45.996,6.607,0,0,5.969,0,4.795,0,0,24.265,287.162,68.249,55.184,14,47.796,74.218,0,0,0,5.415,75.975,289.174,0,68.25,57.495,68.249,45.996,0,67.451,10.21,0,22.254,266.92,0,22.254,0,124.1,0,0,0,0,0,0,0,0,0,202.083,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,0,10,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.3,0,0.61,0.05,0.85,0.15,1,0,0.85,0.15,0,1,1,0,0,0,0,0,17.77
COC1=CC=C(N(C2=CC=C(C3=CC=C(N4CCCCCC)C(SC5=C4C=CC(C6=CC=C(N(C7=CC=C(OC)C=C7)C8=CC=C(OC)C=C8)C=C6)=C5)=C3)C=C2)C9=CC=C(OC)C=C9)C=C1,1.013,2562.82,45.409,38.239,39.055,32.457,22.574,23.391,16.236,17.32,12.197,13.29,8.608,9.782,0,0,0,0,0,70.088,62.682,28.439,60.293,155.084,18.947,889.391,0.172,-7.29,66,834.722,1.19830950075e+15,43.937,20.261,9.417,393.331,5.476,0.497,5.476,0.119,0.82,0.119,0.82,-0.497,16.178,274.601,890.162,0,7,0,1,1,8,0,8,8,0,8,0,17,0,0,0,332,33.647,22.998,0,0,0,0,0,0,0,0,74.346,174.267,50.46,39.814,9,18.947,57.261,0,0,0,42.398,49.684,181.991,0,45.252,33.647,45.499,22.998,11.762,34.984,0,0,32.607,191.782,0,22.254,0,46.64,0,1.866,0,0,0,0,0,0,0,127.468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.5,0.5,0,0,0,0.45,1,0.26,0.05,0.83,0.12,1,0,0.85,0.15,0,1,1,0,0,0,0,0,11.97
COC1=CC=C(N(C2=CC=C(C3=CC=C(N4CCCCCCS(=O)(O)=O)C(SC5=C4C=CC(C6=CC=C(N(C7=CC=C(OC)C=C7)C8=CC=C(OC)C=C8)C=C6)=C5)=C3)C=C2)C9=CC=C(OC)C=C9)C=C1,1.013,2845.634,48.616,39.618,41.251,34.104,23.172,25.597,16.876,19.531,12.495,14.394,8.819,10.563,10.118,12.971,0,5.753,12.842,119.928,0,40.201,48.531,148.16,18.947,969.348,0.172,-7.38,70,914.786,5.56081155869e+15,47.676,21.503,10.897,414.96,11.379,0.497,11.379,0.264,0.214,0.264,-3.975,-0.497,15.045,285.343,970.226,1,10,0,1,1,8,0,8,10,1,12,0,19,0,0,0,356,33.647,22.998,0,0,10.118,0,4.553,0,8.418,0,61.002,180.688,50.46,45.567,9,31.918,67.379,0,0,0,35.474,55.437,181.991,0,45.252,33.647,45.499,22.998,11.762,53.707,10.118,0,25.683,191.782,0,22.254,0,101.01,0,-2.198,0,0,0,0,0,0,32.036,119.912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0.5,0.5,0,0,0,0.49,1,0.22,0.05,0.83,0.12,1,0,0.85,0.15,0,1,1,0,0,0,0,0,16.16
COC(C=C1)=CC=C1N(C2=CC=C(C=C2)OC)C(C=C3)=CC=C3C(C=C4SC5=C6C=CC(C7=CC=C(C=C7)N(C8=CC=C(C=C8)OC)C9=CC=C(C=C9)OC)=C5)=CC=C4N6CCCCCCC(O)=O,1.012,2694.017,47.693,39.301,40.118,33.813,23.148,23.965,16.733,17.817,12.484,13.577,8.811,9.986,5.969,9.901,0,6.421,6.421,105.183,21.166,28.439,60.293,148.16,18.947,933.381,0.169,-7.82,69,878.731,4.35922524964e+15,46.297,21.427,10.516,408.652,11.192,0.497,11.192,0.303,0.21,0.303,-0.736,-0.497,15.632,281.18,934.171,1,9,0,1,1,8,0,8,9,1,10,0,19,0,0,0,348,38.754,22.998,0,0,0,5.969,4.795,0,0,0,61.002,180.688,56.881,39.814,9,28.849,63.23,0,0,0,41.895,49.684,181.991,0,45.252,33.647,45.499,22.998,11.762,46.06,4.795,0,32.104,191.782,0,22.254,0,83.94,0,1.807,0,0,0,0,0,0,0,141.693,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0.5,0.5,0,0,0,0.47,1,0.2,0.05,0.83,0.12,1,0,0.85,0.15,0,1,1,0,0,0,0,0,18.87
COC1=CC=C(N(C2=CC=C(C3=CC=C(N4CCCCCCP(O)(O)=O)C(SC5=C4C=CC(C6=CC=C(N(C7=CC=C(OC)C=C7)C8=CC=C(OC)C=C8)C=C6)=C5)=C3)C=C2)C9=CC=C(OC)C=C9)C=C1,1.012,2769.894,48.616,39.696,41.407,34.104,23.266,25.88,16.978,19.838,12.542,14.535,8.853,10.663,7.596,14.352,0,6.162,6.421,126.349,0,40.201,48.531,148.16,18.947,969.358,0.172,-7.14,70,913.693,5.56081155869e+15,47.906,21.656,10.991,414.383,11.518,0.497,11.518,0.325,0.075,0.325,-4.008,-0.497,15.335,285.838,970.141,2,10,0,1,1,8,0,8,9,2,12,0,19,0,0,0,356,43.434,22.998,0,0,0,7.596,4.565,0,0,0,61.002,180.688,56.622,39.814,9,33.299,64.857,0,0,0,35.474,55.846,181.991,0,45.252,33.647,45.499,22.998,19.358,50.933,4.565,0,25.683,191.782,0,22.254,0,104.17,0,1.785,0,0,0,0,0,0,11.518,135.336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0.5,0.5,0,0,0,0.49,1,0.2,0.05,0.83,0.12,1,0,0.85,0.15,0,1,1,0,0,0,0,0,21.43
O=P(O)(O)CCN1C2=CC=C(Br)C=C2SC3=C1C=CC(Br)=C3,2.054,729.178,15.905,11.24,16.123,10.332,6.425,10.625,4.866,9.558,3.26,6.123,2.305,4.965,7.596,14.352,0,12.707,0,30.111,0,11.762,41.298,31.86,0,462.864,0.143,-0.3,22,453.007,78996.387,16.554,6.303,3.607,148.882,11.254,0.339,11.254,0.327,0.178,0.327,-4.042,-0.339,4.992,96.324,465.103,2,4,0,1,1,2,0,2,3,2,8,0,3,0,0,0,116,14.687,0,0,0,0,7.596,4.565,0,0,0,43.622,36.398,25.281,17.537,3,14.352,62.592,0,0,0,9.791,17.607,45.344,0,0,4.9,11.375,0,51.218,22.493,4.565,0,0,55.135,0,0,0,60.77,0,1.652,0,0,0,0,0,0,13.211,32.336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.47,0,0.21,0.05,0.874,0.076,1,0,0.92,0.08,0,1,1,0,0,0,0,0,22.44
OP(CCN1C2=C(C=C(OC)C=C2)C3=C1C=CC(OC)=C3)(O)=O,2.249,850.361,16.613,12.892,13.786,10.925,7.113,8.911,5.306,7.083,3.894,4.677,2.787,3.248,7.596,14.352,0,12.707,0,33.305,0,14.22,40.965,0,9.474,335.092,0.25,-2.01,23,317.152,176683.263,15.869,5.888,3.059,132.952,11.241,0.497,11.241,0.327,0.204,0.327,-4.064,-0.497,2.989,89.459,335.296,2,6,0,0,0,2,1,3,4,2,7,0,5,0,0,0,122,23.828,11.499,0,0,0,7.596,4.565,0,0,0,0,36.398,28.351,20.382,3,23.826,29.402,0,4.567,0,6.545,20.382,36.398,0,11.499,9.474,0,11.499,7.596,34.735,11.11,0,0,36.398,0,21.806,0,80.92,0,0,0,0,0,0,0,0,13.16,44.646,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.33,0,0.34,0.05,0.874,0.076,1,0,0.92,0.08,0,1,1,0,0,0,0,0,21.16
O=P(O)(CCN1C2=CC=C(C=C2OC3=C1C=CC(Br)=C3)Br)O,2.054,725.933,15.905,11.24,15.306,10.332,6.425,9.808,4.866,8.474,3.26,5.029,2.305,3.446,7.596,14.352,0,12.707,11.499,20.32,0,0,41.298,31.86,4.737,446.887,0.143,-0.85,22,436.939,78996.387,16.024,5.981,3.388,143.872,11.228,0.453,11.228,0.327,0.205,0.327,-4.076,-0.453,4.633,92.275,449.035,2,5,0,1,1,2,0,2,3,2,8,0,3,0,0,0,116,19.424,0,11.499,0,0,7.596,4.565,0,0,0,31.86,36.398,15.49,17.537,3,19.089,50.83,0,0,0,0,17.607,45.344,0,11.499,9.637,11.375,11.499,39.456,22.493,4.565,0,0,45.344,0,0,0,70,0,0,0,0,0,0,0,0,12.977,36.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,2,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.45,0,0.31,0.05,0.874,0.076,1,0,0.92,0.08,0,1,1,0,0,0,0,0,21.02
O=P(O)(O)CCN1C2=CC=C(Br)C=C2SC3=C1C=CC(Br)=C3,2.054,729.178,15.905,11.24,16.123,10.332,6.425,10.625,4.866,9.558,3.26,6.123,2.305,4.965,7.596,14.352,0,12.707,0,30.111,0,11.762,41.298,31.86,0,462.864,0.143,-0.3,22,453.007,78996.387,16.554,6.303,3.607,148.882,11.254,0.339,11.254,0.327,0.178,0.327,-4.042,-0.339,4.992,96.324,465.103,2,4,0,1,1,2,0,2,3,2,8,0,3,0,0,0,116,14.687,0,0,0,0,7.596,4.565,0,0,0,43.622,36.398,25.281,17.537,3,14.352,62.592,0,0,0,9.791,17.607,45.344,0,0,4.9,11.375,0,51.218,22.493,4.565,0,0,55.135,0,0,0,60.77,0,1.652,0,0,0,0,0,0,13.211,32.336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.47,0,0.38,0.05,0.874,0.076,1,0,0.92,0.08,0,1,1,0,0,0,0,0,21.63
BrC1=CC=C2N(C3=C(SC2=C1)C=C(Br)C=C3)CCCCP(O)(O)=O,1.858,760.405,17.32,12.654,17.537,11.332,7.425,11.625,5.573,10.265,3.726,6.705,2.662,5.497,7.596,4.565,0,6.162,6.421,33.286,9.791,11.762,12.133,61.025,9.787,490.896,0.25,-0.3,24,477.029,211986.975,18.49,7.521,4.452,161.612,11.021,0.34,11.021,0.325,0.06,0.325,-3.916,-0.34,5.772,105.558,493.157,2,4,0,1,1,2,0,2,3,2,8,0,5,0,0,0,128,14.687,0,0,0,0,7.596,4.565,0,0,0,43.622,49.24,31.443,11.375,3,14.352,62.592,0,0,0,22.633,17.607,45.344,0,0,4.9,11.375,0,51.218,22.493,4.565,0,12.842,55.135,0,0,0,60.77,0,1.732,0,0,0,0,0,0,13.093,35.269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.18,0.05,0.8075,0.1425,1,0,0.85,0.15,0,0,1,0,0,1,0,0,22.06
BrC1=CC=C(N(CCCCP(O)(O)=O)C(C=CC(Br)=C2)=C2O3)C3=C1,1.858,757.16,17.32,12.654,16.72,11.332,7.425,10.808,5.573,9.181,3.726,5.612,2.662,3.978,7.596,4.565,0,6.162,19.386,31.819,0,0,36.398,36.76,14.524,474.918,0.25,-0.85,24,460.961,211986.975,17.957,7.179,4.213,156.602,11.005,0.453,11.005,0.325,0.086,0.325,-3.936,-0.453,5.413,101.509,477.089,2,5,0,1,1,2,0,2,3,2,8,0,5,0,0,0,128,19.424,0,11.499,0,0,7.596,4.565,0,0,0,31.86,49.24,21.652,11.375,3,19.089,50.83,0,0,0,12.842,17.607,45.344,0,11.499,9.637,11.375,11.499,39.456,22.493,4.565,0,12.842,45.344,0,0,0,70,0,0,0,0,0,0,0,0,12.868,39.026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,2,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.31,0.05,0.8075,0.1425,1,0,0.85,0.15,0,0,1,0,0,1,0,0,22.93
OP(CCCCN1C2=C(C(C=CC=C3)=C3C=C2)C4=C1C=CC=C4)(O)=O,1.823,1109.991,17.441,13.799,14.693,12.045,8.478,10.275,6.445,8.222,4.743,5.642,3.647,4.282,7.596,4.565,0,6.162,6.421,12.966,32.578,0,6.066,59.164,9.787,353.118,0.2,-2.13,25,333.198,712190.868,16.344,6.305,3.089,145.407,11.051,0.34,11.051,0.325,0.049,0.325,-3.91,-0.34,4.906,103.095,353.358,2,4,0,0,0,3,1,4,2,2,5,0,5,0,0,0,128,14.354,0,0,0,0,7.596,4.565,0,0,0,48.531,35.747,34.513,0,4,14.352,40.174,0,4.567,0,19.386,6.162,60.664,0,0,0,0,0,7.596,20.516,11.11,0,12.842,60.664,0,32.578,0,62.46,0,0,0,0,0,0,0,0,13.326,44.48,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.35,1,0.41,0.05,0.8,0.15,1,0,1,0,0,1,1,0,0,0,0,0,19.2
